index,x,y,z
0,-9.254768654034608e-08,5.8619562695207834e-08,-0.1960980168793405
1,-8.987781892787868e-08,5.920737737193873e-08,-0.19609801646158376
2,-8.730576364127339e-08,5.972834276856785e-08,-0.1960980153179338
3,-8.482230987422637e-08,6.019810750744265e-08,-0.19609801492083792
4,-8.242044962010399e-08,6.062809385853352e-08,-0.1960980145304506
5,-8.009427359239684e-08,6.102654681907213e-08,-0.19609801341324554
6,-7.783949792167144e-08,6.139954358772336e-08,-0.19609801304243912
7,-7.565210925809256e-08,6.17513986494278e-08,-0.19609801267753774
8,6.019808363067017e-05,-0.0006248544137303048,-0.1725066134469856
9,0.024471630423383003,-0.003923356379796832,-0.24971789809852554
10,0.04683249042733883,0.009250898056430933,-0.28450153270453327
11,0.04916956973814833,0.0038871327255471833,-0.2892151691015805
12,0.04048372000815671,-0.002594275970746666,-0.2693174807178392
13,0.04334544492252932,-0.0006927949667339526,-0.27745518331462066
14,0.04697974574382634,0.0008743330097442634,-0.2699044760219833
15,0.047109874727482834,0.000345271250767421,-0.2698978518298418
16,0.029542938433311072,-0.015018933244033963,-0.24847268643695955
17,-0.009773618713670853,-0.055989125817522516,-0.23283628895120614
18,-0.0376788673600258,-0.05634627304772376,-0.12282112687623013
19,-0.054965165695650714,-0.05947048251198999,-0.06761442500708538
20,-0.08013360229850763,-0.09219089443635212,-0.12104281860936661
21,-0.08459167760968322,-0.09788754124087637,-0.1415730135652592
22,-0.09270900453600031,-0.10789133094343867,-0.13430203608408914
23,9.12930905258199,-16.49742020669188,-0.10536162030455805
24,9.133066053342866,-16.491141965934283,-0.12829888478994864
25,9.139302975843878,-16.487134290248623,-0.10485021940414102
26,9.190774004741801,-16.428095556499052,-0.16051692666636858
27,9.208019558618778,-16.411942681564835,-0.20757845922804122
28,9.200549530191552,-16.423031039404137,-0.20678924253149564
29,9.253277041922964,-16.356401966038536,-0.19682165725752926
30,9.244611533681406,-16.367870057169522,-0.1449588710730351
31,9.270690846136107,-16.341077125732696,-0.14696477437916575
32,0.05296987035866471,0.05264327848985901,-0.19612501464966794
33,0.050362354029195755,0.04795916351284298,-0.17079256969728665
34,0.06233821503881706,0.05985643186562152,-0.21268752656369316
35,0.04168735172934179,0.02937485290111124,-0.18433491877641514
36,0.025261025251229006,0.015272700852873272,-0.1638784304677888
37,0.03619236749205478,0.021804994901281814,-0.17886258897812832
38,0.006745811701024826,-0.005283613948459425,-0.0868647899267104
39,0.03086289575115779,0.0014823670945597735,-0.2062978508393708
40,-0.014759100179587821,-0.04768448223917992,-0.21010826209990605
41,-0.020490479260537625,-0.05894823699242349,-0.2601612360448965
42,-0.00329165876802473,-0.04801014593191504,-0.3076317711793464
43,0.00395621798469752,-0.0385632315175706,-0.3105539862637696
44,0.012526309178845448,-0.025497903290021388,-0.32337060256181716
45,0.02007440139980368,-0.007598249710684019,-0.33572465701955606
46,0.0002178659481292857,-0.045773702688242865,-0.4004215900399888
47,-0.001053456948900707,-0.05140109932876891,-0.4386168654815919
48,0.0059149981683469565,-0.020819147983023742,-0.38542716193117577
49,0.03020642405696207,0.00762355167380312,-0.37877074929210497
50,0.027721466827416896,0.012750377181175469,-0.3161687691985913
51,0.013494735603960719,-0.018934449103144155,-0.3433357362690155
52,0.013817025819633934,-0.02385222606970424,-0.36244946620662516
53,0.027905579612042104,-0.014296173908753663,-0.39540243098724015
54,0.023519560912208966,-0.030394337935329467,-0.38921402992328413
55,0.035663353293882705,-0.003246145054191321,-0.33334212160734816
56,0.03362033446681871,-0.0008042175604118062,-0.33302583489636967
57,0.029379467047960905,-0.0116248705422595,-0.3297349395957021
58,0.03536605596785769,-0.0063880217472143735,-0.3419867498964772
59,0.03589459848244564,-0.004999260067541032,-0.3367118605758415
60,0.03180805353611102,0.014914801203212357,-0.2643986635492892
61,0.02823899455165187,2.259817536368521e-05,-0.2765399408333511
62,0.014056655860925936,-0.009560224361855845,-0.24223342514054147
63,0.013600320370436767,-0.009756218141649788,-0.2422241441709431
64,-0.020505439507084153,-0.04046666674956008,-0.2358885516650153
65,-0.054551823693206165,-0.07293744354448882,-0.2013235739809762
66,-0.06306245598424773,-0.06655210523827923,-0.15765851338057849
67,-0.06626259420891994,-0.06027182704432924,-0.1254882564591282
68,2.8957186350519306,-11.489182269776135,-0.3222216403363782
69,2.8984192309115984,-11.486308654404896,-0.33169082838406383
70,2.8879197805001464,-11.486341419372273,-0.2868201175423658
71,2.8892156609435222,-11.486565140052887,-0.29510473933481973
72,-1.0597659901798469,-21.169375081796222,4.272792432362742
73,-1.0542366477290517,-21.169536019314094,4.2504022295125505
74,-1.0322911546298799,-21.151564765441137,4.245037739100166
75,-1.045753898743178,-21.188083017763404,4.29438130868703
76,-1.0434953166815115,-21.186412991912924,4.296649791251146
77,-4.005829250442462,-9.756519212710678,4.488428528698773
78,-4.00549645476939,-9.756206588339792,4.490776443252936
79,-3.996627900885948,-9.748882948039828,4.464175024912738
80,-4.001700246547348,-9.760664338046174,4.5395240915309
81,-0.05845482255564985,-0.07353470068237804,-0.02113912199970547
82,-0.025385590077800713,-0.023358348177798197,0.03283173087909615
83,-0.013914213887728014,-0.03809834492523699,-0.07236329431376025
84,0.0049161003735016225,-0.015669702831448362,-0.15620880326908712
85,0.0059566345046052965,-0.012439670691745968,-0.14465221629774644
86,0.003864844046810317,-0.011671108315945422,-0.1409552104557332
87,0.006785909351869437,-0.0001363228502402367,-0.12526682739244793
88,5.005098923877223,-9.133253607878588,-0.4631283968448219
89,5.015030830647205,-9.110800837733855,-0.5347604139571808
90,5.006160617763057,-9.130057031663197,-0.5069087152535469
91,5.00093694652029,-9.143884002669278,-0.5204290031039152
