index,x,y,z
0,0.007509609950671934,0.006185369892723464,-0.20553758994383553
1,0.007487598353050522,0.006175466315909365,-0.2054550306540684
2,0.007445466583854389,0.006161081331024956,-0.2052976904711713
3,0.00740179164430654,0.00615163536952713,-0.20513195381721824
4,0.007356397924351586,0.006147697419577364,-0.2049568582796795
5,-8.397481262368745e-05,-4.3799944444916965e-05,-0.19579098123380986
6,0.019913700025638924,-0.00025138772517421045,-0.20595654268731345
7,0.02149578136540682,0.0029281460131848815,-0.1808247455662297
8,0.02126221870648984,-0.0023505191538602446,-0.18337364294056716
9,-0.0026760187804904245,-0.04432877481145267,-0.24065968201676372
10,0.005915380049222411,-0.0311621088232872,-0.19238745497344806
11,0.0028931162734240757,-0.02049587537734102,-0.21836529725620935
12,0.003139011534322249,-0.01841241535798647,-0.19536678804132532
13,0.0032572296037792657,-0.018287125400071092,-0.1726703812636771
14,-0.020484846840860806,-0.04395539129903134,-0.16450686705414969
15,-0.03883933494590461,-0.047412052803140176,-0.1570663134437268
16,-0.04665661732878148,-0.05409963071775062,-0.17842557357702551
17,-0.0469365811346231,-0.05405000816752562,-0.17854496374299683
18,-0.017971811483282484,0.0008473396657591972,-0.11266232508254816
19,-0.026451589050361664,-0.012340842179278536,-0.1609253451139095
20,-0.031203416513433904,-0.029269399453520948,-0.14068959229463696
21,-0.025481464075795837,-0.0195031533052739,-0.14437845664618323
22,-0.06185260258469197,-0.05741272621555165,-0.1284121753417574
23,-0.023711731519904893,-0.02222806500628225,-0.1805676747938446
24,-0.03732731471581226,-0.027596180350968464,-0.1436238215549403
25,-0.02472634296212742,-0.019276614673076523,-0.16045168298749574
26,-0.018115078339544597,-0.005822902646358045,-0.14988244833065917
27,-0.02012260965447142,-0.01590268313103799,-0.15850732010088278
28,-0.014079119748720519,-0.003948023529186386,-0.14341814261807997
29,-0.048208227926714343,-0.04085598309345074,-0.10137787387933626
30,-0.056913472367287374,-0.054741542323552196,-0.11345446381392439
31,-0.028662942547111745,-0.022733198645329817,-0.129617420697123
32,-0.036709098531871834,-0.02410891401613744,-0.05192079466980373
33,-0.022305537535810153,-0.020228934287732744,-0.0787159453949676
34,-0.01580377029566208,0.0008533313762383186,-0.05550275673556572
35,0.002477109175348056,0.03153970058631695,-0.07218154438051223
36,-0.0004051617654411987,0.028822195196279668,-0.07212861738698452
37,-0.04658222552644854,-0.037197101747548325,-0.14435268375055954
38,-0.012514627573852181,0.0012618083802642028,-0.17834387632639437
39,-0.013178323195408737,0.0008027997472836091,-0.17776474783472793
40,-0.006081538616690242,0.005562829395397647,-0.20005883371295555
41,-0.013295499814473243,-0.0035704298941600845,-0.23384589897723773
42,-0.016025582532040925,0.0011872333473299276,-0.24118097702866179
43,-5.11320781393458,-14.268435118236251,-2.340713219959675
44,-9.52948192163168,-19.77913863724967,3.174810516652754
45,-12.492414583047523,-27.85976529405167,9.50662816032637
46,-12.477693565955265,-27.837199330687504,9.55921966108647
47,-12.485875667818188,-27.86930687567637,9.517929353905775
48,-12.426896015978638,-28.025376404338008,9.414467191547514
49,-21.00719240224511,-39.17612040297436,8.82392250227587
50,-25.186000920802588,-55.58965551734991,7.130058041879232
51,-21.414707289941155,-60.21851019654342,7.71323117787117
52,-6.723638066704731,-50.508990727844775,11.588219748536368
53,-4.487630605794263,-62.432794589204974,3.6664684764171858
54,-13.513798880812987,-75.0790954127162,-4.115144233994653
55,-13.493886660901158,-75.06433171754023,-4.125868881537091
56,-13.490024027682422,-75.05894357656757,-4.121764450787903
57,-22.61268586240398,-84.24006905159669,-3.1918898409496648
58,-22.651428388931087,-83.14004086418412,-5.453107596557223
59,-29.70674693758542,-79.77049938466376,-7.729166227376737
60,-33.49886741712836,-75.17864774374107,-8.357298351869595
61,-52.90789386339277,-83.90459169307559,-5.7188492387772705
62,-53.05861416445806,-79.10166862544702,-8.783562495509317
63,-41.09069715960669,-58.42293702063263,-7.405555492802686
64,-46.6587256258375,-71.16892975181788,-4.559069250605726
65,-46.65384715278933,-71.16606589107172,-4.50840438238042
66,-37.60079217265932,-61.85482836979327,-5.393352221918992
67,-28.98487916132381,-51.816311885997656,-2.5171701043501797
68,-17.74408726913205,-38.77325204860988,1.4637357368823831
69,-28.952273759090442,-53.90306248200077,1.2008042066372968
70,-19.152161605440952,-40.65382474531116,-3.2216293222511876
71,-10.032114060792972,-33.88873845530825,1.8764772824426679
72,-20.876994028101908,-48.755090766177986,4.504431480124868
73,-8.284172301788837,-37.73694005040506,2.062914360144557
74,-8.279806553229413,-37.72362469049554,2.0881077641104437
75,-8.270031621062166,-37.7179359108005,2.0849491459424203
76,-8.715008389456253,-54.63644259297411,11.732248683130024
77,-8.713350475812137,-54.63138680308319,11.688144451051215
78,5.934271765437038,-47.02772938838472,12.061760402402149
79,5.93345572571477,-47.02273596944206,12.091294862096795
80,-0.8872574480398847,-41.21815355518142,12.488541758058338
81,-1.6251612347276863,-39.428957189060036,9.60875554986044
82,-8.64817891174103,-37.69063909259657,9.272220411333434
83,-22.1417886385952,-51.1996462484088,3.0151335217078046
84,-22.149429100089733,-51.195536769877855,2.9814960989603687
85,-21.70828287390049,-34.298016144463936,-6.741719297434892
86,-14.370391810551578,-42.1947266614205,-6.450182134744324
87,-17.788819094282474,-34.64558664381166,-6.584779079298883
88,-33.02376339567708,-49.85672690210473,-8.743426226680942
89,-34.95429355695134,-61.22275357396951,-10.403699968224412
90,-21.443625654042314,-54.421417905445495,-11.282002719512928
91,-18.16135687869245,-76.77823305662689,-0.6902015150680746
92,-4.6417100550781125,-63.24879005608864,5.434579742214094
93,17.563266458357326,-79.39315761916536,2.2478464803305496
94,17.572119643445546,-79.38421164649827,2.2324924392972623
95,10.207249585200493,-71.51719672350005,1.9732480480975747
96,10.187833889355591,-71.54644767280874,2.012641898214183
97,36.37323445813366,-72.82618981906047,3.635903544017345
98,42.25953836000581,-68.66149337541314,4.944287815015482
99,40.35203515865202,-62.33708776139859,6.169908122939216
100,37.07324028805895,-39.97840293185598,-4.4335688928652
101,37.032707423633305,-40.00755876063121,-4.328532336330776
102,14.838980075646516,-23.84459341630857,-1.0542960916544601
103,14.814466472845377,-23.86681785544529,-1.0558318163159415
104,14.815129106954336,-23.865198185948383,-1.0485895882619802
105,6.372521065740042,-32.291585835468254,-0.43512996073073346
106,-20.13497716683503,-31.321396779335373,-4.170859536851543
107,-24.0857535465483,-24.099514902287503,-3.771734647506802
108,-24.083289573226846,-24.102742451156008,-3.799865898333079
109,-24.08178317578544,-24.101358561982224,-3.8450394427962533
110,-32.07662980844907,-32.073966397926114,-4.462156109876934
111,-32.083462070581525,-32.094214377799574,-4.51728090052578
112,-32.05742417916985,-32.048071627801704,-4.471551494627671
113,-32.047137179352056,-32.03586878114848,-4.459778665133871
114,-23.583488599368803,-23.565641746484413,-5.050713658697628
115,-8.029619905037647,-8.071206006662267,-0.8625743969361517
116,-8.024131860281054,-8.06171189782333,-0.9061715525584914
117,-8.025825441480078,-8.05905997611974,-0.8799167093015305
118,-8.033928270756345,-8.052238809548596,-0.862501272494597
119,-0.06140058264231077,-0.09849175024864779,-0.2172683755566909
120,-0.053986811410780475,-0.07643279502684197,-0.1621991938368078
121,-0.05659561530676363,-0.07328380835524624,-0.13982759339171447
122,-0.048140516076765366,-0.058668225269028644,-0.15801612142264754
123,-0.049794367549925805,-0.056910313142510924,-0.15115188758151374
124,-0.040715633813334345,-0.023929331791216542,-0.09905550493517476
125,-0.04406207319250707,-0.02896312918655006,-0.11832659875723493
126,-0.04432881869171915,-0.026824075006805993,-0.14017238017551167
127,-0.03777384231129702,-0.028472531042703295,-0.15391262818152918
128,0.004311823094690367,0.014074258215188797,-0.2056985724696467
