index,x,y,z
0,-1.1594213888845088e-07,1.9043537309494738e-08,-0.1960980347626047
1,-1.1200519228711763e-07,1.950043594339592e-08,-0.19609803389144922
2,-1.0817088472962443e-07,1.9955628316463094e-08,-0.19609803304120263
3,-1.0443783236666872e-07,2.040544959299335e-08,-0.19609803221124888
4,0.0006678032280455497,0.0013385112311405112,-0.16991007943832553
5,0.03961299254666671,-0.01577959936775903,-0.22975396012439633
6,0.024888569691814605,-0.046324018605042885,-0.27740107799472874
7,0.024681687055045903,-0.052621374917557334,-0.27827463619047443
8,0.023754088856884067,-0.058802454892311395,-0.27827835638679105
9,0.024232960272135798,-0.058451456782006014,-0.2782447727744617
10,0.02426874535174893,-0.05856668902924237,-0.2782139559060607
11,0.024788397636792338,-0.0581777586592263,-0.27817971177887874
12,0.025204693049398208,-0.057829560115099814,-0.27823857416867326
13,0.025105346993554635,-0.05873074487537555,-0.30438873173527364
14,-0.014185140108271991,-0.0421123597023113,-0.24452146984940504
15,0.001029899763520339,-0.011210129905368984,-0.1968262907108906
16,0.0017362433838272646,-0.004540295608675528,-0.19593672647566607
17,0.003206542727775729,0.0020526605538312695,-0.1958846241906139
18,0.0032472465344500954,0.0021175384544839153,-0.19593461884401078
19,0.0037460382463856026,0.0026635463518458343,-0.195982446250406
20,0.003776146163923131,0.002720571067435162,-0.19603444769305342
21,0.003924739117909599,0.0028333169544610837,-0.1959940756716568
22,0.003935849830267653,0.00287150737406555,-0.1960510767424991
23,0.004875143670544046,0.0038607615153859348,-0.19609436296994406
24,0.004992758692261846,0.004006263009656171,-0.19616301600695388
25,0.01596862764776262,0.014130693342454391,-0.19620048630574194
26,0.01604747963816733,0.014087873880565078,-0.19629950254242404
27,0.016582733133547765,0.018072434995695236,-0.09344922020246314
28,0.012931182590168986,0.013445544520910485,-0.08134632271212536
29,-0.01641881945593668,-0.014235705294080102,-0.05384663649297967
30,-0.018489240382904962,-0.004131207687311783,-0.021309058357719637
31,-0.006640759366113401,0.015744868103949806,-0.039719595893249714
32,-0.007140725920146543,0.015254413230448596,-0.03970168147540848
33,-0.007208512336900044,0.015144610969855936,-0.03976840345287288
34,-0.01734386737656607,0.010159202054275583,-0.03973024411314284
35,-0.020779569128528377,0.00801257341102014,-0.03356123027107822
36,-0.06441420170659794,-0.03832634306950619,-0.09873098680849401
37,-0.05636995783167299,-0.03002936323103315,-0.11052944210974158
38,-0.03095792670332233,-0.005835429573888684,-0.14199214705265464
39,-0.03212238904682227,-0.02134557263402061,-0.16294476072268357
40,-0.03304595824227695,-0.022470208384950105,-0.12139709340170819
41,-0.06357638781394773,-0.05795795006723971,-0.08660753025773195
42,-0.06263040279323191,-0.05270295456590343,-0.05814450171586632
43,-0.0662399488010225,-0.05800369520417651,-0.054809683854844
44,-0.05546810923651364,-0.051575602305837825,-0.047716274295591575
45,-0.011744367748582103,-0.01455876098439043,-0.08681514900035131
46,-4.012237626262954e-05,0.0018816261110046165,-0.17352991013508515
47,0.011492730784503146,0.021170663143361253,-0.14575476913514854
48,0.01778315713366739,0.03701433809191024,-0.11500716792543993
49,0.02261032346575091,0.027232573141303687,-0.19147771614647577
50,0.05822289789070694,0.07655928072613574,-0.191704873354757
51,0.056581315658385964,0.0708874174548429,-0.2119064521578822
52,0.07056286832573135,0.07885418140787173,-0.21779966719267602
53,0.05962652434858822,0.07245384580055975,-0.22542339792898136
54,0.05509017398846535,0.07539563020176013,-0.21925945623808893
55,0.039669118327317836,0.053462597059603795,-0.08945670969025124
56,0.0398468112686291,0.03241489310063602,-0.14770481175704592
57,-0.01449293066777873,-0.034549096924818654,-0.14645497971571342
58,-0.03297447519822546,-0.04818657949043675,-0.08730929337708236
59,-0.03630287847354893,-0.06643410691688711,-0.12447154189606126
60,-0.03912507055675721,-0.0708469497242808,-0.13264590474250298
61,-0.053931487054638974,-0.06991638784483643,-0.09793881994229496
62,-0.042294172110936085,-0.07314514203013489,-0.1332729372902416
63,-0.039323053084504664,-0.06802940775420527,-0.1380754094080664
64,-0.03689536596593987,-0.06455390345217264,-0.18950196553749576
65,-0.10162243546317475,-0.06688164993065318,-0.1130441673640153
66,-0.09402251529493438,-0.05654608478556739,-0.1614003533853055
67,-0.8301578156072356,-7.22723071023707,0.8489920169748257
68,5.675263676870955,-18.926589230587417,1.4136391300549496
69,13.885181120674085,-37.54150850723798,0.6697753745525863
70,13.872257725019033,-37.59358373750083,0.5514608680287831
71,2.053910941206114,-57.13990426301292,1.6219290138411502
72,2.0345797660591285,-57.15847824016412,1.6633613876617892
73,2.0030754281653347,-57.16804094176314,1.6677573109953472
74,2.0702693771160265,-57.142674780393236,1.611227856757533
75,-13.617498989781565,-72.8129533307205,-3.0217676596674656
76,-12.86519971716097,-65.60905933792745,-3.950141672677536
77,-19.37235809823831,-53.90533876389961,-4.490620266421052
78,-27.57653495512913,-35.28077850724345,-3.748895526244485
79,-27.55457561350586,-35.22938106764227,-3.6633875763738297
80,-15.747495532896984,-15.679474706844129,-4.697918300941918
81,-15.730844740566068,-15.665923970422979,-4.733641411752033
82,-15.707695715178621,-15.666080192025747,-4.706439039397484
83,-15.696997905327372,-15.661865278807905,-4.7361413637575644
84,0.03642380330063845,0.05852794297127465,-0.08630291917899528
85,0.03363232981822129,0.04365243493841546,-0.20889172333091946
86,0.03060853808804446,0.042225637806903346,-0.2251059543738704
87,0.03607301791583046,0.05663625385951091,-0.20889353506790778
88,0.0438822462860104,0.05513041477570295,-0.2492221832629757
89,0.049277172320715414,0.06131665167382009,-0.2494599490537403
90,0.05243470301495995,0.059688189138031617,-0.22837695750159626
91,0.05852170380529541,0.0695825024746815,-0.23280216401145493
92,0.04065947383947884,0.04985624444662559,-0.1967960770465994
93,0.05216865258051019,0.051986352652608356,-0.24643710278866898
94,0.05827185698543548,0.04497505653844998,-0.2112851929028578
95,0.06407734537847884,0.05167387552005599,-0.2321517210905554
96,0.06798070893015333,0.0418923835545609,-0.2404195040623923
97,0.06830505631390792,0.04210768458931834,-0.23640908191998733
98,0.0557471914558826,0.032330618277239945,-0.22358280536389502
99,0.054534717698870756,0.0351558407629189,-0.2455293383313749
100,0.062034785138929203,0.04649118645367652,-0.28148493738171165
101,0.05880699267738058,0.04342735312786176,-0.2548055998399919
102,0.04701928556399474,0.03144238513364785,-0.2275512655241858
103,0.028166620294474976,0.026868279528949143,-0.22701234046719185
104,0.02840919205692334,0.025734455652452883,-0.26056295146572783
105,0.02361508335329999,0.01764391625910269,-0.29772049499023995
106,0.009078243074357869,0.011110507215543299,-0.30987714010486195
107,0.026383069215492518,0.018127653528530244,-0.3599188133084164
108,0.026881746380478355,0.019465581313334077,-0.41381578475471215
109,0.025643776085468806,0.007570553807844636,-0.42818966216662285
110,0.0244898681265292,0.008708822011134819,-0.4958015241697073
111,0.03121892810969659,0.022234539183722597,-0.4553248568288119
112,0.04493864944449012,0.02676519835853639,-0.4785064242695341
113,0.041836018358858626,0.02258646922060085,-0.40757736020523316
114,0.0353956737594119,0.02114000802816238,-0.37643392810371057
115,0.03442028594679522,0.019979583909981124,-0.3273760201535597
116,0.03815410018083589,0.04077671383891235,-0.3130926187643068
117,0.050266054614271305,0.053288083140554346,-0.2824346683559522
118,0.045561830676213194,0.050322736032767545,-0.22897857132057162
119,0.05123966034503183,0.05836277079020258,-0.1592636880663999
120,0.025893375550512392,0.036502378969107144,-0.16259174899216267
121,-0.0021389377555893884,0.016268484188456063,-0.11369212775017894
122,0.007573172011080219,0.03034513975863474,-0.13540723228029514
123,-0.0074153091372700965,0.02507917668604985,-0.10978093419202056
124,-0.00018450692713784891,0.031505039343637437,-0.11310518435231501
125,-0.01382315683943054,0.007676788404319897,-0.09214997746459064
126,-0.025286914350107586,-0.0040495703116901595,-0.07609531536849135
127,-0.05889264209774319,-0.03354675772446844,-0.07176548065789194
128,-0.06094868581292413,-0.06530545986357979,-0.14707545966429678
129,-0.045118119078276064,-0.04674127491232513,-0.21531100314789864
130,-0.021829278796738363,-0.030246375645841803,-0.27693950242260446
131,-0.038189086646082684,-0.055115356092589315,-0.26370163131367064
132,-0.017109883163005966,-0.03610017091734952,-0.27311274886764303
133,-0.029570194040380707,-0.044383601220111625,-0.2507661971805956
134,-0.00430462461031178,-0.02938850305178526,-0.3372941223441297
135,-0.014581869723078122,-0.04206800067409883,-0.3629372221823824
136,0.011948237528563412,-0.012868320718153154,-0.38629383795847727
137,0.023771319472851566,0.015031184825498688,-0.36472063673764304
138,0.015629100805561222,0.0018696749048494501,-0.30768452943659624
139,0.03831708632991123,0.02959738874469055,-0.35371395842718606
140,0.07064192417175676,0.06265365589969858,-0.4175085322046328
141,0.050214196021880736,0.03700486127365215,-0.3982148508646983
142,0.06275289918554461,0.05023735312986974,-0.3916295896659824
143,0.05326270800337899,0.04759304409155476,-0.32862551785501115
144,0.06152893497678577,0.05574180153192051,-0.30281678639000736
145,0.06613276031025812,0.062044510739430056,-0.2627407481798197
146,0.051293558379259495,0.034726041441657224,-0.2870835027966466
147,0.0658591611348069,0.04945988775612539,-0.3004479622578181
148,0.05298060711916816,0.02676929526375009,-0.2720245062911417
149,0.018742510391455677,0.0010485466303998016,-0.20689759919790174
150,0.03467520374556855,0.01978025861272324,-0.20823818138046488
151,0.01563902104092548,0.0032931553235130842,-0.2605171195280229
152,0.016166412783943214,0.013092236648960547,-0.2544489715028565
153,0.012517044921523954,0.01831367293396991,-0.22084186694331526
154,0.010801318641359671,0.010901300617452932,-0.26263904841587976
155,0.00932601189140553,0.0353256615380888,-0.20245740457662278
156,-0.003672817407551489,0.024593762785109802,-0.2599106739099718
157,-0.016272491129659648,0.01738261527661469,-0.21121240407924924
158,-0.0029637395387049842,0.03399807318727163,-0.18367401918643747
159,-0.00504678782856555,0.031093800961095524,-0.20606528708124383
160,-0.01570806289193521,0.01216087301884562,-0.1516961076385721
161,-0.05519962902886491,-0.025405970118625828,-0.1147635119429354
162,-0.06532895076772229,-0.04302945443179386,-0.11385369477643222
163,-0.04711927414594852,-0.03303538669874809,-0.16142547416229033
164,-0.050534781744597475,-0.06566785176753644,-0.22213901071477596
165,-0.023700565024689407,-0.037688741960484606,-0.19035885263603985
166,-0.030670971266406017,-0.043342092548492736,-0.17132709182761563
167,-0.03562183131500673,-0.056336997420718155,-0.21355635164107717
168,-0.06956519302992922,-0.09762713164258677,-0.20491212504816902
169,-0.03161390458659312,-0.07854691103747494,-0.30162813422193785
170,0.0027128124264506137,-0.0567424754060682,-0.35129134338003287
