index,x,y,z
0,-3.5912101148330754e-07,-3.21725603815043e-07,-0.19609803058743658
1,-3.0589071011423105e-07,-2.1896417925087434e-07,-0.1960980303284261
2,-2.6629807839175275e-07,-1.4510641068076902e-07,-0.19609802873736618
3,-2.3647599595640636e-07,-9.164276729534575e-08,-0.19609802792563522
4,0.015185303183383243,0.007306122118258335,-0.19729985057114202
5,0.02097606305260813,0.0068081617252602235,-0.1381263142759631
6,4.844914727565872,-7.266571075458483,-4.242643511144489
7,4.853037183450723,-7.262526016959776,-4.237994078932798
8,10.926203021572373,-16.605513223991267,-3.2891632801655
9,10.93799876450549,-16.59606716664153,-3.3082416587623253
10,10.93307925921216,-16.60082295051599,-3.304460295064387
11,10.92713908171055,-16.60717543694757,-3.2976936715259817
12,10.907632647239645,-16.635846561595777,-3.3494273780165695
13,10.914987233966613,-16.614899273446557,-3.342014439864564
14,10.886551363606065,-16.646718407044464,-3.3618533137421283
15,6.062085914319157,-9.370015703459842,0.7438445709588223
16,6.052075471763005,-9.37616883996029,0.7459991476043125
17,-0.012508894265071737,-0.01383175539457889,-0.18979830951344773
18,-0.0342461667411169,-0.024409864767812997,-0.18386562828083944
19,-0.03455975757239572,-0.019800481564359915,-0.1875722008308348
20,-0.015209052902649425,0.005207611648942863,-0.17017714152392047
21,0.008864906069202864,0.0382295740819125,-0.13166310562747574
22,-0.008414915038200235,0.020042203814894792,-0.11562754354047525
23,0.019827842466788554,0.05752497059783419,-0.15495803253624926
24,0.011617590387613915,0.041994064156491005,-0.21823656778903855
25,0.017113016111781582,0.05089011289940872,-0.19113621705026798
26,0.012406474538974801,0.037804882311825376,-0.20145320323309582
27,0.02717860596671004,0.03838518651095239,-0.18216020864652738
28,0.033199520402195454,0.038400614514811346,-0.18569395077401227
29,0.020989650942367193,0.020065286407777688,-0.1769273496088818
30,0.00823108962896254,-0.0030960405877494485,-0.1533767738149578
31,0.00754419873517358,0.006014564265373461,-0.1879936175262003
32,0.0005865083848990387,0.003157121634469347,-0.1869941501529128
33,0.010976226464472896,0.016450748501086368,-0.12782489548544274
34,0.002308481920188857,-0.006694513940639371,-0.14783630874575102
35,-0.0019649866485233975,-0.008172462817998376,-0.24163128151134078
36,-0.00667847900600037,-0.00760612365954132,-0.2477874444608909
37,-0.02359327819953589,-0.02845892622994417,-0.19637598591210775
38,-0.011373488044773658,-0.014636860729497735,-0.27216772843071285
39,-0.004189162428279945,0.0028730785400619555,-0.2826081498925352
40,0.003557944623223483,-0.004010043393183697,-0.3142113302238251
41,0.003020762754353462,-0.00838733566285728,-0.3152421495210494
42,-0.0009261882541492833,-0.011570216438280037,-0.3062786042634648
43,0.004619443785160186,0.0021232904681946756,-0.3346775073161272
44,0.004369475052111148,0.0009845840705784764,-0.2429849845706396
45,0.0015156520999290404,-0.00024446683987177926,-0.2534788799604818
46,0.0166111516742973,0.01961653243501223,-0.30108095485830255
47,0.003009384472995146,0.005313634920711055,-0.2581801406491239
48,0.0048037765801203815,0.007367340910157735,-0.25802219968197515
49,-0.007166105789975088,-0.0045855741126093,-0.21407008346449172
50,-0.004901585927752272,-0.0021615997387582323,-0.21406296876487602
51,-0.0033611556141540863,0.003085066589649725,-0.24207138676653164
52,-0.004439830668092982,0.005056903654012159,-0.2299786754017307
53,-0.004418605578614113,0.000698491714257669,-0.23090699101131534
54,0.011783251198779128,0.023466962093578,-0.196448567074515
