index,x,y,z
0,-0.0016928145266910484,-0.30905174179148215,-0.6579088210556953
1,-0.0016988187582327962,-0.3085249093323836,-0.6568463832989018
2,-0.0017058688869327789,-0.3073434109780211,-0.6544010204512934
3,0.041676992070201285,-0.25288802140649647,-0.6527913234090292
4,0.06311252753657809,-0.22010859600374907,-0.6009073205750826
5,0.06858599417711075,-0.18552082061872333,-0.5504842411422602
6,0.06943052540686218,-0.15879715428179508,-0.4986906380266423
7,0.1619361322989451,-0.22085241252506457,-0.4471478080490109
8,-3.792888793677683,-13.605984134975406,-0.7457337959070962
9,-7.400548381508473,-20.90642659334944,-0.6807867539669548
10,-7.409360258866531,-20.909161517047135,-0.6410520788977441
11,-7.434582961643388,-20.933468894489412,-0.6755183900153869
12,-11.966765087244527,-40.58446141310364,-1.4947480425332627
13,-17.046588375130096,-61.710266901405426,-1.0002294907109937
14,-19.368019726203926,-76.99599060790482,-0.3020495071623795
15,-19.37004409519928,-77.0041715010802,-0.18989476374136874
16,-24.220037930431495,-95.19242611463181,-0.8598386614203319
17,-20.2854797419682,-81.7990423759315,-0.5271083530023015
18,-19.381341125703216,-93.59164979498951,-0.5828878026330033
19,-22.244809222006765,-98.36083957330627,-0.5649722886475605
20,-22.227409463856706,-98.33041574390067,-0.4704701403570849
21,-17.744732212810433,-78.72798612629396,0.3982431624207177
22,-11.411011139084959,-67.69374367642732,-0.4961258624470069
23,-13.94281073711755,-57.43972773565273,-1.9488271040548375
24,-13.966639625837606,-57.480732708560126,-2.1301215713319777
25,-13.470388521586147,-60.93727810392094,-2.2445106188310193
26,-17.224310316365177,-66.55113202726429,-0.491096691439897
27,-19.55209303882065,-58.68986344275921,0.41215096542775265
28,-23.854704659861227,-73.05229780070852,0.4289401485631705
29,-26.042449741394577,-90.91788336146084,-0.6120555392425637
30,-29.287559276151892,-95.56360589808583,-0.015706060565386554
31,-35.49703743186214,-104.59972257386936,0.21121675507602045
32,-30.671500459345484,-99.60304197799975,0.991106962292945
33,-32.62117686066953,-116.45237478408103,0.5241797033006322
34,-28.38555237444974,-94.76761510447714,1.256380890327112
35,-32.276875150332486,-111.5371871860991,-1.908901634905749
36,-32.001134457310165,-108.34952201125789,-3.787619534489578
37,-29.378059575783197,-98.33739741159539,-4.81298671244207
38,-33.26003860409197,-88.979699605597,-3.42676997311453
39,-30.01141802573115,-84.30844421510955,-3.973564098390293
40,-27.779467866737708,-84.43492324536588,-3.0326333748081953
41,-31.30405753425032,-89.86041084954198,-3.4012321698202097
42,-31.989322409307206,-80.92690582732544,-1.8643160816907722
43,-31.98437841749164,-80.92267168771292,-1.943371742764869
44,-24.326426222960006,-58.576755083627695,-0.466335613142212
45,-19.56180854837624,-50.5063371644144,0.40710247804198985
46,-18.40306462738865,-46.591305603035686,2.897120606503056
47,-13.025388925361744,-59.902442814532975,0.7843703040532127
48,-18.695207707959113,-68.79912784019939,0.3221301281751949
49,-16.028719408625065,-49.59650353111544,-0.444780262362834
50,-12.50845880936652,-44.1743662736605,-0.04543744968643697
51,-9.905036840865563,-36.48806766526442,-1.3598575859331425
52,-14.265627257358606,-45.125411647392454,-0.9215109472444217
53,-17.059786240453988,-47.85810129178143,-1.4692515675128759
54,-19.905705923638347,-55.801451978330036,-1.5191775517397446
55,-22.529474054308864,-65.7048415615934,-3.265750966956803
56,-21.84782985640349,-43.894095014771395,-1.5569282240050517
57,-23.74369651660611,-53.78573949204092,-0.6186861392209144
58,-23.73236857447364,-53.76285741362954,-0.6154741265009238
59,-26.626349994091253,-56.63102815374088,-0.05965154686091169
60,-31.195455097973486,-63.28188160304936,-0.04279091554969991
61,-26.83948885181565,-54.61656152059388,-0.3638500385784684
62,-26.1672704619683,-53.935483692746516,0.1695755583280092
63,-25.49724205251748,-52.048842852126654,-0.12546692487654731
64,-23.956805557158166,-43.71684002013483,0.5241454100490719
65,-23.93495509900409,-49.710362481984305,1.4701377161078173
66,-16.37390222434872,-30.926157597879538,0.885457198400277
67,-21.341222659020158,-44.94829675488647,1.2382737819668392
68,-21.64892036829395,-48.92238890463926,1.032637164076386
69,-20.143137281485004,-45.09361957960894,3.2089982011882254
70,-26.4398603848677,-58.16297277483107,3.799569423667553
71,-28.54742721565413,-60.37857186199411,3.809137666334947
72,-29.939062472322448,-65.57047476982841,4.480995586847403
73,-28.48343371364054,-63.4057745315046,4.251285234268917
74,-32.86129200911624,-66.00097104329349,3.0915268099346926
75,-35.55177066772691,-72.12561375919928,2.70642359686328
76,-35.240708700916485,-64.76586334773009,2.260791824561682
77,-36.44338956011661,-65.83297385217162,1.5770107675940346
78,-37.870844464384085,-72.7701337989023,-0.27757657660031415
79,-32.24595374322327,-75.41539818935101,-0.900828493148468
80,-28.019273030395308,-71.08512814769712,-0.9427013865451825
81,-32.89510731407525,-74.730374307225,-1.030184094647898
82,-29.890771513356313,-70.13086460936748,-1.2621066266288308
83,-25.531277548043924,-61.54850217310627,-1.069669372069912
84,-26.533848394566693,-70.24711282961897,1.1177660059018588
85,-21.871307826743745,-63.61864101382341,1.2311871128356104
86,-20.315963752117185,-69.885845645541,5.076343221129138
87,-14.563393581506098,-77.11892902599457,3.241069393003115
88,-20.41620047788027,-68.70326759864331,3.568056098309766
89,-23.374019926150755,-71.65750061975798,5.960730003591574
90,-23.222692394702058,-65.02260659764937,5.856065293983464
91,-24.864976204015278,-78.11157337653874,5.4191892404812405
92,-29.183540910764336,-86.35819239723946,5.608874560308062
93,-31.611367570233213,-80.2309539401253,4.298323848935585
94,-31.61615621711324,-80.21999632654345,4.210419679682848
95,-28.768000606157475,-66.06314458530282,0.5716621276241978
96,-34.89384993414655,-60.109444595062456,1.9928896652997652
97,-33.60605160971958,-70.26724018323245,0.5435933588722199
98,-39.65773213121102,-85.23315073738074,-2.8183490725298714
99,-38.81827903032251,-86.34664327973894,-3.4377847513149855
100,-40.53657805708431,-76.57980143043424,-4.241071177170209
101,-36.237417964143134,-68.32873768348124,-4.361221669941892
102,-35.19756453194106,-67.65292529471863,-4.731998063567585
103,-35.17564896602458,-67.62204153748904,-4.71177236943551
104,-40.186425699896034,-72.53177228934901,-3.9649422962873513
105,-35.25203138019182,-61.13625561638922,-3.475609531846642
106,-30.003789261523316,-43.66021535828318,-2.342009038602316
107,-20.98879588071067,-25.73721589169415,-1.2867200609819884
108,-13.541085610081808,-16.349301564552814,-0.6374831581439305
109,-10.16336930154759,-12.978893550461104,0.6719230966579193
110,-10.117523891421877,-12.921116911763,0.652050747167704
111,-5.033130056431265,-4.901722689883639,0.5969992606572175
112,-5.032082903118577,-4.887457519803523,0.6362613790955748
113,0.021303835940152394,0.08349419447378828,-0.0292452671943824
114,-0.0031095346080692804,-0.01188346642956116,-0.1628444122331277
115,0.010677149304106837,-0.015653865338000124,-0.1305567626819041
116,0.0189164552730873,-0.0148632445182872,-0.1966782982414227
117,0.030800901503789595,-0.005758985716793643,-0.2830108674207283
118,0.02374423800591744,-0.009645510960512737,-0.3069235763799614
119,0.0027295680300276673,-0.044153776223037504,-0.28771916618890075
120,-0.0013664388316454738,-0.0649431878160702,-0.3834775184719618
121,-0.011225951810882574,-0.08241372234587176,-0.44329909877466595
122,-0.03620286980085093,-0.1112265316638652,-0.5153869188249448
123,-0.035376609095784294,-0.11190553476964306,-0.5455291084401357
124,-0.0450494086598138,-0.12885046491685198,-0.6060608175753607
125,-0.058174919915478074,-0.1578409614714602,-0.6912039166340712
126,-0.08402359753442987,-0.20053006670089515,-0.6897826837007908
127,-0.08744088717707994,-0.22269255826380677,-0.7296036633930364
